productdisplayname,success_order_percentage
La-Emotio Women Green Kurti,54.054054054054056
Wrangler Men Check Green Shirt,75.67567567567568
Timex Men Black Dial Chronograph Watch,43.24324324324324
Mother Earth Men Olive Shirt,40.54054054054054
Diva Women Printed Green Kurta,72.97297297297297
Indigo Nation Men Check White And Khaki Shorts,72.97297297297297
Puma Men's Sless Black T-shirt,43.24324324324324
John Miller Men Check Blue Shirt,64.86486486486487
Jealous 21 Women Knit Green T-shirt,56.75675675675676
ADIDAS Originals Men Solid Green Jacket,51.35135135135135
United Colors of Benetton Women Printed Grey Top,51.35135135135135
Nike Men Poly Fleece Grey Sweatshirt,27.027027027027028
Quiksilver Men High Blue Socks,78.37837837837837
Lino Perros Men Leather Brown Wallet,56.75675675675676
Quiksilver Men Red Check Shirt,67.56756756756756
Remanika Women Yellow T-shirt,67.56756756756756
Lee Men Tripack Socks,54.054054054054056
Deni Yo Men Blue Slim Fit Jeans,56.75675675675676
Guess Women G Hype Silver Watch,48.64864864864865
Nike Men Club Pique Polo White T-shirt,59.45945945945946
Fastrack Women White Casual Watch,81.08108108108108
Fastrack Women Silver Casual Watch,83.78378378378379
Fabindia Men White Churidar,83.78378378378379
FIFA Men Brazil Blue & Yellow Jersey,72.97297297297297
Arrow Men Red Suspenders,81.08108108108108
Femella Women Magenta T-shirt,43.24324324324324
Puma Men Athletic Stellar Blue Polo Tshirt,62.16216216216216
Fabindia Women Cream Leggings,51.35135135135135
Casio SHEEN Women Chronograph Watch SX046 SHE-3802D-1ADR,78.37837837837837
Fabindia Women Check Red Stole,40.54054054054054
John Miller Men Striped Purple Shirt,59.45945945945946
Gini and Jony Boys Printed Navy Blue T-shirt,37.83783783783784
John Miller Men Grey Trousers,75.67567567567568
CASIO ENTICER Women Black Dial Analogue Watch A645,56.75675675675676
Manchester United Men Printed Grey Tshirt,56.75675675675676
Doodle Kids Girls Black Layer Top,40.54054054054054
ID Men Black Sandals,64.86486486486487
Lee Women Apple Coral Top,62.16216216216216
Calvin Klein Men Be Perfume,45.94594594594595
Jealous 21 Women White Top,62.16216216216216
Jealous 21 Women Teal Shirt,62.16216216216216
Coolers Men Black Sandals,51.35135135135135
Nike Unisex Rodger Federer White Grey Red Cap,70.27027027027027
ADIDAS Men Black Jersey,54.054054054054056
Lino Perros Women Blue Zip White Wallet,56.75675675675676
iPanema Women Purple Flip Flops,67.56756756756756
Scullers Men Grey Shorts,67.56756756756756
Bulchee Men Brown Wallet,43.24324324324324
Jockey ZONE STRETCH Men Zone Stretch Red Trunks US20,75.67567567567568
Jockey ELANCE Men Grey Melange Brief 1008,67.56756756756756
Lino Perros Men Black Wallet,64.86486486486487
Warner Bros Kids Unisex SD Nightmare Flop Blue Slippers,62.16216216216216
Femella Women Printed Red Scarf,59.45945945945946
United Colors of Benetton Women Black Trouser,59.45945945945946
Nike Men Manu Core Red T-shirt,56.75675675675676
Colorbar Starhit Pink Nail Lacquer 72,40.54054054054054
Aurelia Women Beige Kurta,64.86486486486487
ADIDAS Women Printed White T-shirt,62.16216216216216
Flying Machine Men Woven Black Belt,67.56756756756756
Status Quo Men Solid Beige Shorts,81.08108108108108
Fabindia Women Off White Printed Stole,54.054054054054056
Basics Men Blue Slim Fit Checked Shirt,56.75675675675676
Myntra Men's I Have Multiple Personalities Navy Blue T-shirt,64.86486486486487
Giordano Men Silver Dial Watch,59.45945945945946
Wrangler Men Blue Check Shirt,54.054054054054056
Puma Men Jiff Red Sandals,67.56756756756756
DUSG Men's Freedom Organic Cotton Red T-shirt,59.45945945945946
United Colors of Benetton Men Solid Beige Shirts,72.97297297297297
Belmonte Men Solid Cream Trousers,86.48648648648648
ADIDAS Men Black Cobalt Sandal,78.37837837837837
Allen Solly Woman Light Blue  Shorts,81.08108108108108
Gini and Jony  Girls Woven Blue Shorts,70.27027027027027
Scullers Red Stripe Muffler,59.45945945945946
Flying Machine Women Cotton Black T-shirt,67.56756756756756
Gini and Jony Boys Core Green T-shirt,64.86486486486487
Myntra Men Lost Valley Off White T-shirt,67.56756756756756
OTLS Men Laurel Black Wallet,75.67567567567568
Puma Men Scribble White Tshirts,45.94594594594595
Nike Women Tempo Purple Shorts,81.08108108108108
Fabindia Women Printed Peach Top,62.16216216216216
ADIDAS Men Blue T-shirt,67.56756756756756
Fabindia Women Printed Brown Dupatta,51.35135135135135
Spykar Men Mandarin Collar White Shirts,62.16216216216216
Fossil Men Black & Brown Brandon Reversible Belt,72.97297297297297
Reid & Taylor Men Solid  Navy Blue Socks,70.27027027027027
Reid & Taylor Men Solid Beige Socks,67.56756756756756
Gini Jony Girls Pink Leggings,75.67567567567568
Vishudh Women Pigment Print Navy Blue Kurtas,48.64864864864865
Lee Men Solid Blue Shirts,62.16216216216216
Gini & Jony Boys Blue Shorts,70.27027027027027
W Women Solid White Kurtas,59.45945945945946
John Players Men Gingham Blue Shirt,45.94594594594595
Playboy Women White Socks,62.16216216216216
Fabindia Women Red Cotton Printed Kurta,78.37837837837837
Aneri Women Orange Printed Kurta,51.35135135135135
Q&Q Men Black Watch,78.37837837837837
Scullers Men Stripes Yellow Sweaters,51.35135135135135
Indigo Nation Men Check Purple Shirts,81.08108108108108
Wildcraft Men Black Wallet,83.78378378378379
Q&Q Men Black Dial Watch,67.56756756756756
ADIDAS Men Black T-shirt,56.75675675675676
Franco Leone Men Brown Sandals,78.37837837837837
Mr. Men Little Miss Girls White Tops,75.67567567567568
Do U Speak Green Men Blue Shorts,64.86486486486487
Proline Men Burgundy Striped Polo T-shirt,59.45945945945946
Facit Men Navy Blue Brief,45.94594594594595
Indigo Nation Men Hot Stepper Blue Shirts,72.97297297297297
Nike Women Printed Scoop Lavender T-shirt,83.78378378378379
Nike Men AS FCB Core T Black T-shirts,59.45945945945946
Nike Men Printed Texture Grey T-shirt,64.86486486486487
Disney Kids Girl Blue Minnie Blue T-shirt,59.45945945945946
Wrangler Men's Pride To Ride Washed Red T-shirt,51.35135135135135
Arrow Sport Men Blue & Grey Striped T-shirt,67.56756756756756
Arrow Sport Men Green T-shirt,43.24324324324324
ADIDAS Men Navy Blue Tracksuit,67.56756756756756
Scullers Men Scul White Shirts,72.97297297297297
John Miller Men White checks Blue Shirts,70.27027027027027
Indigo Nation Men Textura Olive Trousers,72.97297297297297
Peter England Men Multi Coloured Casual Shirt,64.86486486486487
Peter England Men Navy Blue Casual Shirt,62.16216216216216
Indigo Nation Men Price catch Black White Shirts,72.97297297297297
Indigo Nation Men Price catch Blue White Shirts,75.67567567567568
Mr.Men Men's Must Sleep Blue T-shirt,67.56756756756756
Madagascar3 Girls Purple Printed T-Shirt,78.37837837837837
Fastrack Unisex Sunglasses,78.37837837837837
Gas Men Green Freak Flip Flops,59.45945945945946
Basics Men White & Blue Polo T-shirt,59.45945945945946
Madagascar 3 Girls Light Green Shorts,78.37837837837837
ADIDAS Men Grey T-shirt,51.35135135135135
Fabindia Women Pink Silk & Wool Stole,54.054054054054056
Madagascar3 Infant Boys White Shorts,81.08108108108108
Doodle Boy's End Is Just Begining Black Kidswear,75.67567567567568
Myntra Men Black Printed T-shirt,45.94594594594595
Casio Enticer Men Black Analogue Watches (A504) MTD-1066B-1A2VDF,72.97297297297297
United Colors of Benetton Men Printed Purple T-shirt,70.27027027027027
Fabindia Off White Chanderi Dupatta,64.86486486486487
Fabindia Beige Jaipur Print Cotton Sari,75.67567567567568
Allen Solly Men Canvas Peach Belt,54.054054054054056
Allen Solly Men Leather Black Belt,59.45945945945946
Puma Men's Ducati One Ups White T-shirt,51.35135135135135
Converse Unisex Navy Blue Flip Flops,72.97297297297297
Inkfruit Men Charcoal Grey Printed Round Neck T-shirt,75.67567567567568
Myntra Women's I Want You Black T-shirt,51.35135135135135
Proline Men White & Purple Striped Polo T-shirt,70.27027027027027
Inkfruit Men's Dark Poison White T-shirt,51.35135135135135
Gini and Jony Boys Comics Blue Jeans,67.56756756756756
Gini and Jony Boys Around the World White T-shirt,70.27027027027027
UCB Women's Short Sleeve Polo Pink Top,62.16216216216216
Free Authority Men's Disc Jokey Black T-shirt,67.56756756756756
Arrow Men Brown Belt,64.86486486486487
Lotus Herbals Purple Star Nail Polish 85,81.08108108108108
Scullers For Her Women Lace Gold Black Tunics,75.67567567567568
Puma Men Heroes Graphic White Tshirts,70.27027027027027
Reid & Taylor Men Yellow Patterned Tie,43.24324324324324
Locomotive Men's MidLand White T-shirt,78.37837837837837
Locomotive Men's Ribbed Neck Blue T-shirt,70.27027027027027
Puma Men's Neon Cat Black Yellow Flip Flop,43.24324324324324
Lotus Herbals Crimson Red Nail Polish 912,75.67567567567568
Gini Jony Boys Black Shirt,78.37837837837837
Lotto Men Revenge 02 Beige Grey Floater,67.56756756756756
ADIDAS Men's Spiders Grey Flip Flop,67.56756756756756
Madagascar3 Girls Pink Printed T-Shirt,51.35135135135135
John Players Men Polo Grey T-shirt,62.16216216216216
UCB Men's Polo Neck With Big Ben Logo Olive Green T-shirt,51.35135135135135
John Players Men Grey Striped Shirt,64.86486486486487
Status Quo Men's Fushia Polo T-shirt,70.27027027027027
Status Quo Men's Green Polo T-shirt,70.27027027027027
Gini and Jony Girls Knit White Top,56.75675675675676
Diva Women White Kurta,59.45945945945946
FNF Khaki Collection for Wedding Sari,56.75675675675676
Revv Men Steel Cufflinks,67.56756756756756
Highlander Men Blue Check Shirt,64.86486486486487
Vishudh Women Red & White Kurta,67.56756756756756
Titan Men Blue Watch,67.56756756756756
French Connection Women Black Belt,75.67567567567568
Just Natural Men Navy Blue Rain Jacket,67.56756756756756
Peri Peri Women Black Bra,48.64864864864865
Tantra Kid's Unisex 3 Elephants White Kidswear,72.97297297297297
SDL by Sweet Dreams Women White Night suits,64.86486486486487
Miami Blues Women Sunglasses,59.45945945945946
French Connection Men Grey Melange T-shirt,59.45945945945946
Red Tape Men Brown Sandals,35.13513513513514
Locomotive Men Beige T-shirt,75.67567567567568
Gini and Jony Boys Wild West Red T-shirt,86.48648648648648
Royal Diadem Set of 2 Golden Bangles,54.054054054054056
Puma Men Black Techno Sandals,81.08108108108108
Diva Women White Printed Kurti,81.08108108108108
Boss Men Perfume,54.054054054054056
Proline Navy Blue Polo T-shirt,54.054054054054056
iPanema Women Pink Flip Flops,70.27027027027027
Lotus Herbals Whiteglow Yogurt Skin Whitening & Brightening Face Masque 80 g,67.56756756756756
Lee Men Blue Pent Jeans,72.97297297297297
ADIDAS Men Polo Black T-shirt,78.37837837837837
Citizen Women White Dial Watch,51.35135135135135
Citizen Men Black Dial Watch,51.35135135135135
Puma Men Grey T-shirt,78.37837837837837
Fastrack Men Polarized Sporty Wrap Sunglasses,72.97297297297297
Provogue Men Black Pack of 3 Socks,59.45945945945946
Myntra Men's Poster White T-shirt,67.56756756756756
Jack & Jones Men Grey T-shirt,72.97297297297297
Titan Men White Chronograph Watch,67.56756756756756
Gini and Jony Girl's Fenil Bright Green Kidswear,40.54054054054054
Maxima Attivo Men White Dial Watch,70.27027027027027
Baggit Women Charmy Moly Red Belt,70.27027027027027
Arrow Sport,81.08108108108108
United Colors of Benetton Men Grey Melange T-shirt,67.56756756756756
Park Avenue Men Red Briefs,59.45945945945946
Colorbar Green Stroke Eye Shadow,56.75675675675676
Colorbar Full Finish Longwear Wicked Brown Lipstick 02,64.86486486486487
Lomani Men Deo,59.45945945945946
Angry Birds Men Printed Charcoal Grey T-shirt,62.16216216216216
Colorbar Velvet Matte Brick-O-La Lipstick 42 M,72.97297297297297
Estelle Women Gold Earring & Pendant Set,27.027027027027028
SDL by Sweet Dreams Women Pink Printed Night Suit S11-3229,64.86486486486487
SDL by Sweet Dreams Women Pink Night Suit S11-3194,64.86486486486487
Guerrilla Men's Poison Blood Red T-shirt,75.67567567567568
Doodle Boys Printed White T-shirt,64.86486486486487
Remanika Women Blue Top,64.86486486486487
Genesis Men Pack of 3 Socks,81.08108108108108
Revlon Cha Cha Cherry Super Lustrous Lipstick 626,54.054054054054056
Revlon Velvet Touch  Lipstick 659,62.16216216216216
Only Women Brown Shorts,72.97297297297297
Lakme Absolute Matte Milan Red Lipstick 48,67.56756756756756
Flying Machine Women White Printed T-shirt,54.054054054054056
Do u speak green Men Navy Blue T-shirt,70.27027027027027
Ivory Tag Women Mesh Cluster Turquoise Blue and Cream Necklace,64.86486486486487
Shree Women Black and Yellow Printed Patiala Kurta Set,59.45945945945946
Probase Men Printed Maroon Tshirts,64.86486486486487
Alma Women Green Kurta,72.97297297297297
Rasasi Women Jewel Perfume,64.86486486486487
ADIDAS Men Raggmo Grey Flip Flops,51.35135135135135
Hanes Men Grey Premium String Bikini Briefs,54.054054054054056
Baggit Women Olive Wallet,72.97297297297297
Reebok Men Reeplay Perfume & Deodorant Set,67.56756756756756
Nautilus Men Aqua 50 ml Perfume,62.16216216216216
Indigo Nation Men Grey Shirt,83.78378378378379
ONLY Women Multi Coloured Top,78.37837837837837
Q&Q Men Digital Watch M065-001,81.08108108108108
Q&Q Men Digital Watch M065-003,75.67567567567568
Femella White Necklace,48.64864864864865
Dunhill Men London Deo,67.56756756756756
Nike Fragrances Men Urban Musk Fragrance Gift Set,59.45945945945946
FNF Printed Red Sari,70.27027027027027
Facit Men Red Brief,62.16216216216216
Coolers Men Black Sandals,75.67567567567568
Helix Men Blue Dial Watch,78.37837837837837
French Connection Men Grey T-shirt,86.48648648648648
French Connection Men Grey Printed T-shirt,75.67567567567568
Puma Men Black T-shirt,72.97297297297297
Puma Men Grey T-shirt,81.08108108108108
Puma Men Blue Fine Striped T-shirt,64.86486486486487
Latin Quarters Women Blue Top,70.27027027027027
Bwitch Golden Brown Xtra Slim Shapewear,48.64864864864865
Levis Kids Boy's Orange Polo Tshirt,70.27027027027027
Revv Men Steel Bangle,75.67567567567568
Myntra Men Green Check Shirt,37.83783783783784
Deborah Cacao HiTech Blusher # 12,32.432432432432435
Myntra Men Dog Inside Pink T-shirt,75.67567567567568
Satya Paul Women Beige Kurti,48.64864864864865
CASIO Outdoor Men Silver-Toned Digital Watch SGW-300HD-1AVDR S061,56.75675675675676
Raymond Men Brown Socks,56.75675675675676
Prafful Purple & Green Sari,70.27027027027027
New Hide Men Brown Wallet,72.97297297297297
Chromozome Men Charcoal Trunks,75.67567567567568
Chromozome Men White Trunks,54.054054054054056
Chromozome Men Grey Lounge Shorts,48.64864864864865
Park Avenue Men Blue Tie,54.054054054054056
Chromozome Men Black Brief,62.16216216216216
Chromozome Men Black Innerwear T-shirt,59.45945945945946
Park Avenue Men Maroon Tie,81.08108108108108
Stoln Women Red Belt,54.054054054054056
ADIDAS Women's Street Red T-shirt,54.054054054054056
John Miller Men Check Blue Shirt,86.48648648648648
Hanes Men Black Duo Dry Body Fit Crew T-shirt,48.64864864864865
Jealous 21 Women Knit Teal Blue Top,72.97297297297297
Hanes Women Beige Cotton Stretch Moulded Cup Bra,72.97297297297297
Hanes Women White Cotton Stretch Racer Back Sports Bra,75.67567567567568
Park Avenue Men Red Tie,81.08108108108108
Q&Q Women Silver Dial Analog Watch,51.35135135135135
Timex Men Silver Dial Chronograph Watch,64.86486486486487
Fastrack Men Leather Brown Wallet,67.56756756756756
Chromozome Men Charcoal Melange Briefs,59.45945945945946
Arrow Men Pack Of 5 Basic Plating Socks,70.27027027027027
Deborah Hazel Euphoric Shine 13 Lip Gloss,70.27027027027027
Deborah Light Beige  24 Ore Perfect Concealer 01,56.75675675675676
Parx Men Grey Briefs,56.75675675675676
Biba Outlet Women Off-White Printed A-Line Churidar Kurta with Dupatta,67.56756756756756
Mr. Men Printed Purple T-shirt,64.86486486486487
Revv Men Steel Ring,67.56756756756756
Revv Men Steel Pendant,75.67567567567568
Enamor Women Beige Low-Rise Brief,70.27027027027027
Levis Kids Girl's Dana Pink Kidswear,62.16216216216216
Enamor Women Pink Low-Rise Bikini Brief,78.37837837837837
Nike Men White 3D Neon Tee T-shirt,70.27027027027027
Revv Men Steel Bangle,62.16216216216216
Shree Women Multi Coloured Patiala,81.08108108108108
Wrangler Women Braided Shoulder Mauve T-shirt,72.97297297297297
Calvin Klein Men Black Flip Flops,64.86486486486487
Calvin Klein Men Red Flip Flops,45.94594594594595
Puma Men Black T-shirt,45.94594594594595
W Women Printed White Kurta,56.75675675675676
Baggit Women Blue Horris Excel Wallet,72.97297297297297
Fossil Women White Dial Chronograph Watch ES3049,67.56756756756756
French Connection Women Light Brown Shorts,45.94594594594595
French Connection Women Violet Top,70.27027027027027
Femella Women Green & Blue Printed Scarf,83.78378378378379
French Connection Men Blue Shirt,70.27027027027027
United Colors of Benetton Men Brown Sunglasses,64.86486486486487
Lencia Sterling Silver Earrings,51.35135135135135
Lucera Women Silver Pendant,59.45945945945946
YARDLEY Men Elegance Deo,48.64864864864865
Red Rose Green Nightdress,64.86486486486487
Red Rose Women White & Pink Striped Bath Robes,56.75675675675676
Fiorelli Women Coffee Brown Wallet,67.56756756756756
Deborah Shine Tech Nail Polish 16,72.97297297297297
FNF Blue Printed Sari,45.94594594594595
FNF Blue Sari,54.054054054054056
Barbie Girls Pink & Silver Sandals,59.45945945945946
Van Heusen Men Black & Brown Reversible Belt,32.432432432432435
Fabindia Silver Necklace,86.48648648648648
Scullers For Her Striped Pink Shirt,72.97297297297297
Locomotive Men Brown T-shirt,45.94594594594595
Timex Men Black Watch,72.97297297297297
